org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-murano/deployment_scripts/manifests/pin_murano_plugin_repo.pp,0,0,16,0,0,0,0,3,1,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/rsyslog.pp,0,0,15,0,0,0,8,3,0,0,0,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/tests/cloudcontroller.pp,0,0,15,0,0,0,13,12,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/astute/purge_service_entries.pp,0,0,15,0,0,0,0,2,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/memcached/memcached.pp,0,0,13,0,0,0,3,3,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/apparmor/disable.pp,0,0,10,0,0,0,3,3,0,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/netconfig/sriov_iommu_check.pp,0,0,10,0,0,0,2,2,3,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/manifests/cinder.pp,0,0,8,0,0,0,1,2,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/server-config.pp,0,0,5,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/plugins/ml2.pp,0,0,5,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/agents/metadata.pp,0,0,5,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-controller/openstack-controller.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/compute.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/examples/site.pp,0,0,2,0,0,0,0,0,2,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/keystone/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/cinder.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/controller.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/glance/glance.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceilometer/controller.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/horizon/horizon.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/compute-nova.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-cinder/openstack-cinder.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/aodh/aodh.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceilometer/compute.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/ceph-osd.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/networks.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/radosgw.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ironic/ironic-compute.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/ironic-conductor.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/ceph_compute.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/common-config.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/murano/rabbitmq.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/mon.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/mongo.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/server-nova.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-controller/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ironic/ironic.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/heat/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/swift/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/murano/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-network/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/ceph_pools.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-cinder/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/tools/tools.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/logging/logging.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ntp/ntp-client.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/murano/keystone_cfapi.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/vmware/vcenter.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/cluster/cluster.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceilometer/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ntp/ntp-server.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-cinder/create_cinder_types.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/vmware/compute-vmware.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/cluster-haproxy/cluster-haproxy.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/sahara/keystone.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/cluster/health.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceilometer/radosgw_user.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/allocate_hugepages.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/apache/apache.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/roles/enable_cinder.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/memcached/memcached.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/manifests/odl-service.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/keystone/openrc_delete.pp,0,0,2,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/globals/globals.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/firewall/firewall.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/database/database.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/virtual_ips/virtual_ips.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/rabbitmq/rabbitmq.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/netconfig/netconfig.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/virtual_ips/conntrackd.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ssl/ssl_add_trust_chain.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/hiera/hiera.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ssl/ssl_keys_saving.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/generate_vms/generate_vms.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/fuel_pkgs/setup_repositories.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/astute/dump_rabbitmq_definitions.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-haproxy/openstack-haproxy-cinder.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/openstack-haproxy/openstack-haproxy-mysqld.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/netconfig/configure_default_route.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/fuel_pkgs/fuel_pkgs.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ceph/updatedb.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/hosts/hosts.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/ntp/ntp-check.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/netconfig/reserved_ports.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/netconfig/connectivity_tests.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/examples/swift/keystone.pp,0,0,1,0,0,0,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/keystone/authtoken.pp,3,0,275,0,0,0,35,5,187,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/keystone/authtoken.pp,4,0,273,0,0,0,35,7,187,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/network/contrail/config.pp,1,0,207,0,0,0,6,17,108,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/manifests/logging.pp,1,0,146,0,0,0,16,4,94,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/inspector/logging.pp,1,0,146,0,0,0,16,4,93,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/logging.pp,1,0,145,0,0,0,16,4,94,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/service.pp,0,0,141,0,0,0,17,0,98,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/logging.pp,1,0,136,0,0,0,18,9,95,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-rally/manifests/logging.pp,1,0,136,0,0,0,18,8,94,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/manifests/logging.pp,1,0,136,0,0,0,18,9,95,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/api/logging.pp,1,0,135,0,0,0,17,9,95,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/repository.pp,13,0,131,0,0,0,23,11,91,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/share/netapp.pp,0,0,130,0,0,0,22,13,91,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/keystone/auth_inspector.pp,10,0,122,0,0,0,16,13,80,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/examples/ironic.pp,1,0,119,0,0,0,21,17,19,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/messaging/zmq.pp,0,0,119,0,0,0,15,1,78,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ceph/ceph_osd.pp,0,0,114,0,0,0,44,11,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/volume/gpfs.pp,0,0,113,0,0,0,12,1,80,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/messaging/amqp.pp,0,0,111,0,0,0,17,1,73,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/share/generic.pp,0,0,103,0,0,0,14,10,67,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/logging.pp,1,0,99,0,0,0,12,7,68,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/firewall/rule.pp,1,0,98,0,0,0,0,5,65,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-vitrage/manifests/keystone/auth.pp,6,0,96,0,0,0,14,8,60,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/keystone/auth.pp,6,0,96,0,0,0,14,11,54,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/messaging/mongodb.pp,0,0,96,0,0,0,13,1,64,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/keystone/auth.pp,6,0,95,0,0,0,14,9,57,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/keystone/auth.pp,6,0,95,0,0,0,14,9,57,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/rabbitmq.pp,1,0,95,0,0,0,12,11,45,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/keystone/cfapi_auth.pp,9,0,95,0,0,0,18,13,62,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/keystone/auth_websocket.pp,0,0,95,0,0,0,14,9,57,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/keystone/auth.pp,6,0,94,0,0,0,14,11,54,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/mdns.pp,0,0,94,0,0,0,14,1,58,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/volume/san.pp,0,0,92,0,0,0,13,6,57,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/keystone/auth.pp,6,0,90,0,0,0,14,9,55,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/keystone/auth.pp,6,0,90,0,0,0,14,11,51,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/management/mongodb.pp,0,0,89,0,0,0,12,1,59,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ceph/ceph_compute.pp,0,0,87,0,0,0,20,16,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/db.pp,0,0,86,0,0,0,12,1,50,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/glance/keystone.pp,0,0,86,0,0,0,22,6,0,0,0,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/manifests/keystone/auth.pp,6,0,85,0,0,0,14,9,51,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/plugins/kmip.pp,0,0,85,0,0,0,9,0,36,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/keystone/auth.pp,6,0,84,0,0,0,14,9,50,0,0,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/volume/nfs.pp,0,0,83,0,0,0,10,2,54,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/volume/vmdk.pp,1,0,82,0,0,0,10,6,53,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/deps.pp,0,0,82,0,0,0,0,4,4,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/drivers/agent.pp,1,0,80,0,0,0,8,0,54,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/ha/cinder.pp,0,0,78,0,0,0,17,7,39,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/storage/ceph.pp,1,0,78,0,0,0,6,5,45,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/db.pp,0,0,76,0,0,0,8,1,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/db.pp,0,0,76,0,0,0,8,1,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/credentials_file.pp,1,1,76,0,0,0,4,14,46,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/db.pp,0,0,75,0,0,0,8,1,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-sahara/manifests/db.pp,0,0,75,0,0,0,8,1,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/db.pp,0,0,75,0,0,0,8,1,42,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/glance.pp,1,0,75,0,0,0,6,1,56,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/ha/neutron.pp,0,0,75,0,0,0,14,6,39,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/auth_file.pp,1,1,75,0,0,0,4,14,46,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backup/posix.pp,1,0,74,0,0,0,5,1,57,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/cluster/cassandra.pp,2,0,73,0,0,0,7,5,45,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/logging/logging.pp,0,1,71,0,0,0,18,15,0,0,1,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/manifests/db.pp,0,0,70,0,0,0,8,1,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/db/mysql.pp,1,0,69,0,0,0,7,6,46,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/manifests/db/mysql.pp,0,0,69,0,0,0,7,7,45,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/db/mysql.pp,0,0,69,0,0,0,7,7,45,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/plugins/p11_crypto.pp,0,0,69,0,0,0,6,0,35,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/noop.pp,1,0,68,0,0,0,7,0,48,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/storage/influxdb.pp,1,0,67,0,0,0,7,5,46,0,0,0,0
