,org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status,bag_of_words
107,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/apps/mirror.pp,0,2,151,5,5,11,54,35,24,0,1,1,1,"{'class': 8, 'fuel': 5, 'project': 3, 'app': 1, 'mirror': 16, 'autoindex': 3, 'dir': 7, 'var': 6, 'www': 2, 'firewal': 1, 'allow': 4, 'sourc': 1, 'nginx': 12, 'access': 4, 'log': 13, 'error': 4, 'format': 3, 'proxi': 1, 'port': 1, 'rsync': 19, 'lockfil': 4, 'run': 2, 'lock': 4, 'rw': 4, 'sync': 5, 'share': 7, 'comment': 6, 'writabl': 2, 'true': 3, 'servic': 4, 'alias': 2, 'fqdn': 4, 'host': 4, 'syncer': 21, 'usernam': 14, 'ssh': 3, 'key': 3, 'includ': 1, 'rssh': 2, 'defin': 3, 'packag': 1, 'ensur': 5, 'present': 3, 'file': 7, 'directori': 2, 'owner': 3, 'group': 2, 'mode': 1, 'requir': 5, 'user': 6, 'server': 5, 'gid': 3, 'root': 3, 'uid': 3, 'use': 2, 'chroot': 1, 'ye': 4, 'xinetd': 1, 'fals': 1, 'modul': 2, 'nobodi': 1, 'nogroup': 1, 'list': 2, 'max': 2, 'connect': 2, 'path': 2, 'read': 2, 'write': 2, 'deni': 1, 'incom': 1, 'chmod': 2, 'outgo': 1, 'homedir': 4, 'lib': 1, 'home': 1, 'shell': 1, 'usr': 1, 'bin': 1, 'managehom': 1, 'system': 1, 'creat': 1, 'resourc': 2, 'author': 1, 'vhost': 1, 'name': 1, 'join': 1, 'locat': 1, 'cfg': 1, 'append': 1, 'disabl': 1, 'symlink': 1}"
108,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_stats/manifests/analytic.pp,3,5,290,8,12,21,103,71,30,0,5,5,1,"{'class': 7, 'fuel': 36, 'stat': 31, 'analyt': 47, 'auto': 2, 'updat': 2, 'param': 13, 'develop': 4, 'elast': 7, 'http': 21, 'port': 19, 'listen': 5, 'ip': 2, 'tcp': 3, 'firewal': 13, 'enabl': 4, 'repo': 2, 'github': 1, 'com': 1, 'openstack': 1, 'psql': 17, 'db': 6, 'host': 5, 'pass': 4, 'user': 9, 'nginx': 23, 'access': 4, 'log': 20, 'error': 18, 'path': 4, 'infra': 2, 'limit': 13, 'conn': 8, 'format': 3, 'proxi': 2, 'servic': 5, 'hostnam': 2, 'fqdn': 3, 'ssl': 38, 'cert': 10, 'file': 35, 'etc': 7, 'crt': 1, 'content': 9, 'key': 11, 'inherit': 1, 'ensur': 13, 'packag': 6, 'page': 10, 'defin': 7, 'instal': 4, 'fals': 3, 'owner': 5, 'root': 15, 'group': 5, 'mode': 5, 'rule': 5, 'hiera': 1, 'hash': 1, 'els': 4, 'present': 8, 'home': 1, 'var': 9, 'www': 10, 'managehom': 1, 'system': 1, 'true': 4, 'shell': 1, 'usr': 4, 'sbin': 1, 'nologin': 1, 'py': 6, 'templat': 1, 'erb': 1, 'static': 4, 'share': 2, 'includ': 1, 'rewrit': 7, 'request': 1, 'uri': 1, 'perman': 1, 'html': 4, 'xx': 2, 'merg': 3, 'locat': 15, 'cfg': 9, 'append': 9, 'resourc': 6, 'vhost': 6, 'server': 2, 'name': 2, 'titl': 1, 'requir': 8, 'redirect': 1, 'miranti': 1, 'export': 1, 'api': 3, 'uwsgi': 4, 'za': 1, 'z': 1, 'count': 1, 'search': 1, 'dev': 2, 'applic': 2, 'plugin': 2, 'python': 3, 'uid': 2, 'gid': 2, 'socket': 2, 'env': 2, 'set': 2, 'chdir': 2, 'modul': 2, 'app': 4, 'prod': 2, 'callabl': 2, 'notifi': 2, 'lib': 1, 'dist': 1, 'directori': 1, 'elasticsearch': 4, 'manag': 1, 'java': 2, 'openjdk': 1, 'jre': 1, 'headless': 1, 'config': 1, 'network': 1, 'transport': 1, 'apt': 1, 'run': 1}"
109,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/manifests/keystone.pp,0,0,227,0,0,0,39,15,38,0,0,0,1,"{'class': 8, 'openstack': 1, 'keyston': 10, 'db': 12, 'host': 3, 'password': 17, 'admin': 47, 'token': 3, 'email': 3, 'glanc': 24, 'user': 10, 'nova': 25, 'cinder': 25, 'quantum': 25, 'public': 41, 'address': 64, 'type': 5, 'mysql': 3, 'name': 2, 'tenant': 3, 'verbos': 4, 'fals': 15, 'bind': 1, 'region': 12, 'intern': 40, 'true': 5, 'enabl': 4, 'sql': 4, 'conn': 2, 'els': 15, 'fail': 1, 'support': 1, 'real': 51, 'debug': 1, 'catalog': 1, 'connect': 1, 'role': 1, 'endpoint': 1, 'auth': 4, 'one': 1}"
110,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-ssh/manifests/server/install.pp,0,0,6,0,1,2,1,0,0,0,0,0,0,"{'class': 1, 'ssh': 3, 'server': 2, 'instal': 1, 'includ': 1, 'param': 2, 'packag': 2, 'name': 1, 'ensur': 1, 'present': 1}"
111,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-ssh/tests/init.pp,0,0,1,0,0,1,0,0,0,0,0,0,0,"{'includ': 1, 'ssh': 1}"
112,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/examples/site.pp,0,0,151,0,0,1,65,21,22,0,0,0,1,"{'class': 6, 'openstack': 11, 'test': 1, 'file': 3, 'public': 12, 'interfac': 14, 'eth': 4, 'privat': 7, 'admin': 25, 'email': 5, 'root': 3, 'localhost': 1, 'password': 47, 'keyston': 17, 'db': 17, 'pass': 5, 'token': 10, 'nova': 21, 'user': 20, 'glanc': 13, 'rabbit': 17, 'fix': 7, 'network': 11, 'rang': 12, 'float': 10, 'verbos': 7, 'fals': 3, 'auto': 5, 'assign': 5, 'ip': 5, 'node': 17, 'includ': 1, 'apach': 1, 'address': 7, 'ipaddress': 2, 'libvirt': 2, 'type': 2, 'kvm': 2, 'auth': 2, 'control': 16, 'intern': 8, 'sql': 3, 'connect': 3, 'mysql': 3, 'multi': 2, 'host': 4, 'true': 4, 'manag': 5, 'flatdhcpmanag': 2, 'export': 1, 'resourc': 1, 'comput': 2, 'api': 1, 'server': 1, 'vncproxi': 1, 'vnc': 1, 'enabl': 1, 'volum': 3}"
113,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/roles/blackduck/server.pp,0,2,127,6,6,13,45,32,14,1,1,2,0,"{'class': 2, 'fuel': 1, 'project': 1, 'role': 1, 'blackduck': 12, 'server': 5, 'releas': 4, 'red': 1, 'hat': 1, 'enterpris': 1, 'linux': 1, 'santiago': 1, 'databas': 1, 'path': 1, 'var': 2, 'lib': 2, 'bd': 11, 'export': 2, 'iso': 5, 'mnt': 2, 'imag': 1, 'mount': 11, 'point': 8, 'distr': 1, 'ssh': 5, 'public': 3, 'key': 5, 'undef': 1, 'depend': 3, 'rsync': 2, 'rssh': 3, 'unzip': 1, 'user': 5, 'ensur': 7, 'present': 2, 'managehom': 1, 'true': 3, 'name': 2, 'shell': 2, 'usr': 1, 'bin': 1, 'allow': 1, 'requir': 6, 'author': 1, 'type': 1, 'rsa': 1, 'packag': 2, 'file': 3, 'etc': 7, 'content': 1, 'owner': 1, 'root': 2, 'group': 1, 'mode': 1, 'directori': 1, 'option': 1, 'loop': 1, 'ro': 1, 'fstype': 1, 'devic': 1, 'els': 1, 'fail': 1, 'exec': 3, 'instal': 5, 'command': 1, 'sh': 2, 'silent': 1, 'cwd': 1, 'provid': 3, 'timeout': 1, 'return': 1, 'unless': 1, 'bash': 1, 'c': 1, 'test': 2, 'onlyif': 1, 'f': 1, 'servic': 3, 'exportip': 9, 'postgresql': 5, 'run': 2, 'enabl': 2, 'base': 2, 'start': 4, 'init': 6, 'statu': 4, 'stop': 4, 'tomcat': 4}"
114,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/base.pp,0,3,56,1,3,5,18,12,5,0,1,1,0,"{'class': 1, 'cinder': 21, 'base': 1, 'rabbit': 15, 'password': 3, 'sql': 3, 'connect': 3, 'host': 6, 'port': 3, 'virtual': 3, 'userid': 3, 'nova': 1, 'packag': 8, 'ensur': 5, 'present': 2, 'verbos': 3, 'fals': 1, 'includ': 1, 'param': 5, 'config': 3, 'api': 4, 'past': 4, 'ini': 3, 'name': 3, 'file': 4, 'owner': 2, 'group': 2, 'mode': 1, 'requir': 1, 'conf': 1, 'var': 2, 'log': 1, 'lib': 1, 'directori': 1, 'default': 8, 'valu': 8, 'etc': 1}"
115,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/scheduler.pp,0,0,35,1,2,4,7,3,1,0,0,0,0,"{'class': 1, 'cinder': 20, 'schedul': 12, 'packag': 9, 'ensur': 7, 'latest': 1, 'enabl': 4, 'true': 1, 'includ': 1, 'param': 5, 'api': 2, 'past': 2, 'ini': 2, 'servic': 5, 'exec': 1, 'titl': 1, 'manag': 1, 'db': 1, 'sync': 1, 'config': 1, 'name': 2, 'run': 1, 'els': 1, 'stop': 1, 'requir': 1, 'subscrib': 1, 'file': 1, 'conf': 1}"
116,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/profiles/manifests/puppet/agent.pp,0,1,46,0,1,1,19,6,12,0,2,2,0,"{'class': 2, 'profil': 2, 'puppet': 9, 'agent': 2, 'config': 13, 'hiera': 3, 'autosign': 4, 'oid': 2, 'key': 2, 'file': 2, 'csr': 3, 'attribut': 3, 'ensur': 1, 'path': 1, 'etc': 1, 'yaml': 2, 'owner': 1, 'group': 1, 'mode': 1, 'content': 1, 'templat': 1, 'erb': 1, 'server': 14, 'fals': 2, 'git': 2, 'repo': 2, 'runmod': 2, 'pluginsync': 2, 'show': 2, 'diff': 2, 'report': 2, 'storeconfig': 2, 'backend': 2, 'fact': 2, 'ca': 5, 'ttl': 2, 'puppetmast': 2, 'parser': 2}"
117,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/log_storage/manifests/storage/nginx.pp,3,4,181,0,3,7,74,50,27,0,5,5,1,"{'class': 1, 'log': 38, 'storag': 7, 'nginx': 44, 'elast': 20, 'access': 14, 'var': 5, 'elasticsearch': 7, 'error': 10, 'kibana': 32, 'servic': 4, 'fqdn': 7, 'fuel': 1, 'infra': 1, 'org': 1, 'format': 7, 'undef': 1, 'oauth': 14, 'file': 24, 'etc': 6, 'lua': 5, 'bodi': 4, 'filter': 5, 'client': 6, 'id': 3, 'tpb': 1, 'nrlht': 1, 'f': 2, 'uri': 2, 'p': 1, 'ub': 1, 'qanep': 1, 'app': 1, 'googleusercont': 1, 'com': 2, 'secret': 6, 'domain': 4, 'token': 3, 'pfjoheughfi': 1, 'wweifoef': 1, 'ssl': 49, 'certif': 14, 'crt': 2, 'param': 5, 'key': 18, 'www': 4, 'root': 13, 'html': 1, 'inherit': 1, 'owner': 5, 'group': 5, 'mode': 5, 'content': 5, 'resourc': 11, 'vhost': 12, 'ensur': 3, 'present': 3, 'listen': 3, 'port': 4, 'server': 3, 'name': 3, 'true': 6, 'cert': 2, 'cach': 2, 'share': 2, 'session': 2, 'timeout': 4, 'stapl': 4, 'verifi': 2, 'proxi': 8, 'http': 5, 'read': 2, 'locat': 4, 'cfg': 5, 'append': 5, 'redirect': 3, 'set': 6, 'header': 4, 'x': 6, 'forward': 4, 'remot': 4, 'addr': 4, 'proto': 2, 'real': 2, 'ip': 2, 'host': 4, 'return': 1, 'request': 1, 'ngo': 4, 'custom': 1, 'ngx': 1, 'length': 1, 'nil': 1, 'ywqzg': 1, 'xzmd': 1, 'hfihgighoghjfodfjg': 1, 'ewew': 1}"
118,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/keystone/auth.pp,9,0,94,0,0,0,16,13,62,0,0,1,0,"{'class': 1, 'celebr': 4, 'keyston': 2, 'auth': 3, 'password': 3, 'servic': 12, 'name': 6, 'undef': 1, 'email': 3, 'localhost': 1, 'tenant': 3, 'type': 3, 'coverag': 2, 'collector': 2, 'descript': 3, 'configur': 5, 'endpoint': 3, 'true': 3, 'region': 4, 'public': 3, 'url': 9, 'http': 3, 'admin': 3, 'intern': 3, 'real': 2, 'pick': 1, 'resourc': 1, 'ident': 1, 'user': 2, 'role': 1, 'one': 1}"
119,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/pmlc_neutron/manifests/server/service.pp,0,0,109,1,1,2,8,1,12,0,0,0,0,"{'class': 1, 'pmlc': 3, 'neutron': 57, 'server': 3, 'servic': 8, 'use': 6, 'aci': 4, 'inherit': 1, 'fals': 2, 'true': 3, 'cisco': 2, 'apic': 13, 'agent': 6, 'host': 2, 'config': 3, 'set': 5, 'debug': 4, 'log': 4, 'core': 2, 'plugin': 4, 'dhcp': 12, 'leas': 2, 'durat': 2, 'allow': 2, 'overlap': 2, 'ip': 2, 'router': 2, 'schedul': 2, 'driver': 4, 'per': 2, 'network': 4, 'api': 2, 'worker': 4, 'nova': 4, 'admin': 12, 'user': 8, 'pass': 2, 'rabbit': 6, 'password': 7, 'virtualhost': 2, 'notif': 2, 'root': 3, 'helper': 3, 'databas': 2, 'connect': 2, 'rpc': 2, 'apipast': 4, 'enabl': 5, 'isol': 2, 'metadata': 4, 'namespac': 2, 'usernam': 1, 'certif': 1, 'name': 3, 'privat': 1, 'key': 1, 'file': 1, 'map': 1, 'integr': 1, 'topolog': 1, 'report': 1, 'interv': 2, 'poll': 1, 'provis': 2, 'hostlink': 1, 'share': 1, 'context': 1, 'vpc': 1, 'pair': 1, 'infra': 1, 'extern': 1, 'epg': 1, 'preexist': 1, 'system': 1, 'id': 1, 'ensur': 1, 'run': 1, 'requir': 1, 'ini': 2, 'subscrib': 1}"
120,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/roles/docs.pp,6,6,284,6,13,19,123,68,25,0,6,7,1,"{'class': 3, 'fuel': 47, 'project': 4, 'role': 1, 'doc': 21, 'commun': 38, 'hostnam': 28, 'infra': 6, 'org': 3, 'ssl': 56, 'cert': 14, 'content': 17, 'filenam': 12, 'etc': 4, 'crt': 2, 'key': 21, 'user': 15, 'version': 5, 'miranti': 6, 'com': 2, 'nginx': 33, 'access': 12, 'log': 35, 'var': 3, 'error': 25, 'format': 9, 'undef': 2, 'redirect': 4, 'root': 34, 'http': 5, 'www': 24, 'openstack': 17, 'document': 1, 'spec': 6, 'ssh': 5, 'auth': 3, 'defin': 2, 'ensur': 14, 'present': 12, 'shell': 1, 'bin': 1, 'bash': 1, 'managehom': 1, 'true': 9, 'packag': 3, 'page': 13, 'file': 9, 'mode': 6, 'group': 7, 'owner': 7, 'resourc': 12, 'vhost': 14, 'titl': 3, 'listen': 6, 'port': 8, 'server': 5, 'name': 5, 'locat': 18, 'cfg': 8, 'append': 8, 'return': 3, 'request': 2, 'uri': 2, 'els': 3, 'fals': 2, 'author': 1, 'jenkin': 1, 'type': 1, 'rsa': 1, 'requir': 6, 'rewrit': 3, 'dev': 7, 'express': 6, 'latest': 2, 'html': 8, 'xx': 4, 'usr': 2, 'share': 2, 'master': 4, 'alia': 2, 'qa': 3, 'directori': 1, 'robot': 2, 'txt': 2, 'templat': 1, 'erb': 1}"
121,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/ssh/manifests/params.pp,0,0,49,0,0,0,0,6,14,0,0,0,1,"{'class': 1, 'ssh': 3, 'param': 1, 'appli': 1, 'firewal': 2, 'rule': 1, 'fals': 1, 'bind': 1, 'polici': 1, 'soft': 1, 'allow': 1, 'sourc': 1, 'ldap': 5, 'ignor': 1, 'user': 1, 'backup': 1, 'bin': 1, 'daemon': 1, 'game': 1, 'gnat': 1, 'irc': 1, 'landscap': 1, 'libuuid': 1, 'list': 1, 'lp': 1, 'mail': 1, 'man': 1, 'messagebu': 1, 'mysql': 1, 'nagio': 1, 'news': 1, 'ntp': 1, 'postfix': 1, 'proxi': 1, 'puppet': 1, 'root': 1, 'sshd': 4, 'sync': 1, 'sy': 1, 'syslog': 1, 'uucp': 1, 'whoopsi': 1, 'www': 1, 'data': 1, 'zabbix': 1, 'pam': 2, 'password': 1, 'md': 1, 'packag': 3, 'openssh': 1, 'server': 1, 'case': 1, 'osfamili': 3, 'openldap': 1, 'nss': 1, 'ldapd': 1, 'nscd': 2, 'servic': 2, 'debian': 1, 'util': 1, 'libpam': 1, 'default': 1, 'fatal': 1, 'unknown': 1, 'probali': 1, 'os': 1, 'unsupport': 1, 'config': 2, 'etc': 1, 'red': 1, 'hat': 1}"
122,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/solar-resources/resources/node_network_puppet/1.0.0/actions/run.pp,0,0,41,2,0,2,15,3,3,1,0,0,0,"{'resourc': 14, 'hiera': 1, 'name': 9, 'ensur': 4, 'packag': 12, 'input': 12, 'use': 8, 'lnx': 4, 'ov': 20, 'instal': 20, 'brtool': 4, 'ethtool': 4, 'bondtool': 4, 'vlantool': 4, 'modnam': 4, 'datapath': 4, 'common': 4, 'network': 7, 'scheme': 3, 'class': 2, 'l': 2, 'prepar': 1, 'config': 2, 'sdn': 3, 'gener': 1, 'notifi': 2, 'requir': 2, 'exec': 1, 'wait': 1, 'interfac': 1, 'path': 1, 'usr': 1, 'bin': 2, 'command': 1, 'sleep': 1}"
123,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/etherpad_lite/manifests/webapp.pp,2,3,168,3,7,10,66,48,32,0,3,3,0,"{'class': 3, 'etherpad': 15, 'lite': 8, 'webapp': 3, 'ssl': 25, 'certif': 6, 'content': 7, 'key': 8, 'config': 7, 'path': 3, 'etc': 3, 'set': 5, 'json': 2, 'templat': 3, 'erb': 1, 'nginx': 23, 'access': 6, 'log': 19, 'var': 3, 'error': 14, 'format': 5, 'undef': 1, 'proxi': 16, 'pass': 3, 'http': 3, 'server': 6, 'name': 6, 'fqdn': 1, 'packag': 7, 'cert': 2, 'crt': 1, 'privat': 1, 'hiera': 2, 'hash': 2, 'file': 8, 'ensur': 8, 'present': 6, 'mode': 3, 'owner': 3, 'group': 3, 'notifi': 1, 'servic': 2, 'requir': 3, 'root': 5, 'defin': 1, 'resourc': 3, 'vhost': 3, 'listen': 2, 'port': 3, 'www': 2, 'locat': 5, 'cfg': 3, 'append': 3, 'return': 1, 'request': 1, 'uri': 1, 'true': 7, 'cach': 6, 'share': 1, 'session': 1, 'timeout': 3, 'stapl': 2, 'verifi': 1, 'header': 3, 'x': 3, 'forward': 2, 'remot': 2, 'addr': 2, 'host': 4, 'intercept': 2, 'page': 6, 'fuel': 6, 'infra': 6, 'html': 6, 'xx': 2, 'static': 3, 'min': 1, 'use': 2, 'stale': 1, 'valid': 1, 'ignor': 1, 'control': 1, 'expir': 2, 'cooki': 1, 'accel': 1, 'redirect': 1, 'read': 1, 'run': 1, 'enabl': 1, 'hasstatu': 1, 'hasrestart': 1, 'fals': 1}"
124,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/venv/manifests/init.pp,1,0,21,0,0,0,5,4,9,0,0,0,1,"{'class': 1, 'venv': 5, 'pip': 3, 'opt': 3, 'requir': 4, 'http': 1, 'raw': 1, 'github': 1, 'com': 1, 'openstack': 1, 'fuel': 1, 'qa': 1, 'master': 1, 'fuelweb': 1, 'test': 3, 'txt': 1, 'nailgun': 2, 'path': 1, 'home': 1, 'jenkin': 2, 'option': 1, 'system': 1, 'site': 1, 'packag': 1, 'user': 1}"
125,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/mongodb.pp,0,0,52,0,0,0,12,6,11,0,0,0,0,"{'class': 1, 'fuel': 1, 'project': 1, 'mongodb': 3, 'user': 6, 'ceilomet': 3, 'admin': 27, 'usernam': 6, 'password': 10, 'databas': 9, 'db': 5, 'role': 2, 'root': 1, 'restor': 1, 'read': 4, 'write': 3, 'cluster': 3, 'manag': 2, 'monitor': 1, 'host': 1}"
126,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-horizon/manifests/params.pp,0,0,27,0,0,0,0,7,2,0,0,0,0,"{'class': 1, 'horizon': 1, 'param': 1, 'case': 2, 'osfamili': 4, 'http': 4, 'servic': 2, 'httpd': 1, 'modwsgi': 2, 'mod': 2, 'wsgi': 2, 'packag': 3, 'name': 4, 'openstack': 3, 'dashboard': 3, 'debian': 3, 'apach': 2, 'libapach': 1, 'operatingsystem': 3, 'default': 2, 'fail': 1, 'unsupport': 1, 'modul': 2, 'support': 1, 'red': 2, 'hat': 2}"
127,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/puppet/manifests/master.pp,0,3,161,5,8,15,67,43,11,0,2,2,1,"{'class': 8, 'puppet': 43, 'master': 10, 'appli': 3, 'firewal': 9, 'rule': 3, 'param': 18, 'autosign': 2, 'config': 24, 'templat': 11, 'environ': 4, 'allow': 3, 'sourc': 3, 'hiera': 35, 'backend': 4, 'hierarchi': 4, 'json': 4, 'datadir': 8, 'logger': 4, 'merg': 6, 'behavior': 5, 'yaml': 4, 'nginx': 13, 'access': 4, 'log': 13, 'var': 7, 'error': 4, 'format': 3, 'undef': 1, 'packag': 13, 'run': 6, 'webrick': 2, 'server': 2, 'servic': 7, 'inherit': 1, 'defin': 3, 'ensur': 8, 'present': 5, 'deeper': 1, 'deep': 1, 'provid': 1, 'gem': 1, 'enabl': 2, 'true': 3, 'hasstatu': 1, 'hasrestart': 1, 'fals': 2, 'requir': 5, 'file': 5, 'elsif': 1, 'uwsgi': 11, 'stop': 1, 'notifi': 1, 'etc': 5, 'rack': 7, 'directori': 1, 'ru': 3, 'owner': 2, 'group': 2, 'mode': 2, 'content': 2, 'erb': 1, 'applic': 1, 'puppetmast': 2, 'plugin': 1, 'chdir': 1, 'env': 1, 'home': 1, 'lib': 5, 'uid': 1, 'gid': 1, 'socket': 1, 'resourc': 2, 'vhost': 1, 'listen': 1, 'port': 2, 'ssl': 15, 'name': 1, 'fqdn': 3, 'cert': 3, 'pem': 4, 'key': 2, 'privat': 1, 'crl': 2, 'client': 6, 'certif': 1, 'ca': 1, 'verifi': 3, 'option': 1, 'locat': 1, 'cfg': 1, 'append': 1, 'connect': 1, 'timeout': 3, 'read': 1, 'send': 1, 'modifi': 1, 'dn': 2, 'els': 1, 'fail': 1, 'unknown': 1, 'valu': 1, 'paramet': 1, 'auth': 1, 'includ': 1, 'default': 2, 'pre': 2, 'creat': 1, 'dport': 1, 'action': 1, 'accept': 1}"
128,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/log_storage/manifests/storage/zabbix.pp,0,0,19,1,1,2,2,2,7,0,0,0,1,"{'class': 1, 'log': 2, 'storag': 3, 'zabbix': 5, 'item': 4, 'packag': 6, 'config': 1, 'agent': 1, 'ensur': 2, 'present': 1, 'requir': 1, 'curl': 1, 'resourc': 1}"
129,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/db.pp,0,0,91,0,1,1,10,8,37,0,0,0,0,"{'class': 1, 'celebr': 12, 'db': 2, 'databas': 44, 'connect': 8, 'mysql': 5, 'secret': 1, 'localhost': 1, 'idl': 6, 'timeout': 6, 'min': 6, 'pool': 12, 'size': 12, 'max': 18, 'retri': 12, 'interv': 6, 'overflow': 6, 'real': 16, 'pick': 7, 'valid': 1, 'postgresql': 3, 'case': 1, 'backend': 7, 'packag': 8, 'fals': 2, 'requir': 3, 'bind': 2, 'python': 2, 'lib': 1, 'default': 1, 'fail': 1, 'unsupport': 1, 'configur': 1, 'defin': 1, 'ensur': 1, 'present': 1, 'name': 1, 'tag': 1, 'openstack': 1, 'config': 1, 'valu': 7}"
130,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/init.pp,0,0,45,0,1,4,10,7,0,0,0,0,0,"{'class': 1, 'celebr': 10, 'packag': 5, 'ensur': 3, 'present': 1, 'verbos': 3, 'true': 3, 'debug': 3, 'rabbit': 16, 'host': 3, 'port': 3, 'user': 2, 'guest': 2, 'password': 3, 'databas': 8, 'connect': 1, 'undef': 8, 'max': 4, 'retri': 3, 'idl': 1, 'timeout': 1, 'min': 1, 'pool': 2, 'size': 2, 'interv': 1, 'overflow': 1, 'sync': 3, 'db': 4, 'report': 3, 'dir': 3, 'var': 1, 'cach': 1, 'includ': 3, 'param': 2, 'common': 2, 'name': 2, 'tag': 1, 'openstack': 1, 'config': 1, 'default': 2, 'valu': 7, 'oslo': 4, 'messag': 4, 'userid': 1}"
131,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/roles/storage.pp,0,0,29,0,1,1,8,6,7,0,0,0,0,"{'class': 5, 'fuel': 5, 'project': 5, 'role': 1, 'storag': 1, 'iso': 6, 'vault': 4, 'fqdn': 4, 'common': 1, 'app': 1, 'mirror': 1, 'defin': 1, 'nginx': 5, 'resourc': 1, 'vhost': 1, 'ensur': 1, 'present': 1, 'www': 2, 'root': 1, 'var': 3, 'access': 2, 'log': 7, 'error': 2, 'format': 1, 'proxi': 1, 'server': 1, 'name': 1, 'locat': 1, 'cfg': 1, 'append': 1, 'autoindex': 1}"
132,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-haproxy/spec/fixtures/manifests/site.pp,0,0,0,0,0,0,0,0,0,0,0,0,0,{}
133,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/uwsgi/manifests/params.pp,0,0,39,0,0,0,0,9,4,0,0,0,0,"{'class': 1, 'uwsgi': 5, 'param': 1, 'packag': 2, 'servic': 1, 'plugin': 4, 'python': 2, 'rack': 4, 'rubi': 2, 'somaxconn': 1, 'buffer': 1, 'size': 1, 'callabl': 1, 'undef': 7, 'chdir': 1, 'chmod': 1, 'enabl': 1, 'thread': 1, 'true': 3, 'env': 1, 'gid': 1, 'www': 2, 'data': 2, 'home': 1, 'listen': 1, 'master': 1, 'modul': 1, 'socket': 1, 'uid': 1, 'vacuum': 1, 'worker': 1, 'processorcount': 1}"
134,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/client.pp,0,0,8,0,1,1,2,1,0,0,0,0,0,"{'class': 1, 'cinder': 2, 'client': 2, 'packag': 4, 'ensur': 3, 'present': 1, 'python': 1, 'cindercli': 1, 'name': 1, 'param': 1}"
